date_collected,week_ending_date,calendar_year,marketing_year,calendar_month,marketing_year_month,calendar_week,marketing_year_week,commodity,country,weekly_exports,accumulated_exports,outstanding_sales,gross_new_sales,current_marketing_year_net_sales,current_marketing_year_total_commitment,next_marketing_year_outstanding_sales,next_marketing_year_net_sales,unit
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,honduras,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,canada,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,world,1117528,26346249,11602580,592987,560869,37948829,155300,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,japan,0,405931,113940,31810,31810,519871,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,japan,21908,1023355,414574,720,19342,1437929,30300,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,south-korea,52499,56013,2572,2499,2499,58585,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,indonesia,66000,329544,55400,6000,6000,384944,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-oil,indonesia,0,19,0,0,0,19,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,egypt,0,277402,80790,0,0,358192,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,south-korea,440,289139,35844,3620,3620,324983,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,thailand,0,250,0,0,0,250,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,taiwan,0,6791,0,0,0,6791,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,south-korea,0,747372,367280,0,0,1114652,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,nigeria,0,189070,13000,0,0,202070,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,guatemala,9892,105412,14524,1041,9892,119936,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,colombia,0,14904,7700,0,0,22604,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,world,132156,2100375,2332761,86687,81054,4433136,90800,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,thailand,0,50319,30000,13500,13500,80319,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,pakistan,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,colombia,0,293550,232935,27300,27300,526485,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,colombia,14973,199651,33000,0,14973,232651,18000,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,colombia,14973,170259,7300,0,14973,177559,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,nigeria,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-oil,canada,261,7114,20876,127,4,27990,558,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,egypt,0,20330,70000,0,-35000,90330,35000,35000,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,japan,152575,2129575,2358934,143600,37615,4488509,20000,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-oil,world,285,8539,23694,241,118,32233,558,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,indonesia,0,20496,0,0,0,20496,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,bangladesh,182,477805,5122,40,9,482927,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,honduras,16967,365906,272753,52072,52072,638659,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,vietnam,9028,221883,57500,2500,2500,279383,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,philippines,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,world,931753,15359371,17122816,1141883,954796,32482187,1130345,37641,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,pakistan,0,0,66000,0,0,66000,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,nigeria,0,54727,13000,0,0,67727,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,japan,62949,108087,53629,3477,2696,161716,1179,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,china,797172,16326942,4393701,315374,563413,20720643,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,mexico,37849,485333,664623,54973,50659,1149956,2900,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,china,57567,335878,1568000,0,-5433,1903878,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,mexico,18852,528310,285700,62763,62763,814010,7000,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,colombia,64927,2304129,612246,85000,144927,2916375,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,european-union,0,198565,1000,0,0,199565,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,taiwan,17354,487755,175245,4277,4215,663000,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-oil,honduras,0,106,100,0,0,206,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,indonesia,5726,86093,38756,6864,-29338,124849,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,egypt,0,0,1506,0,0,1506,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,guatemala,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,world,385739,4104398,3704406,328045,255886,7808804,9247,892,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,wheat,bangladesh,0,92515,55000,0,55000,147515,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,philippines,0,2686,28002,0,0,30688,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,vietnam,13770,305568,87309,10759,9676,392877,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,south-korea,0,147131,414895,0,0,562026,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,soybeans,canada,1240,75204,777,1,1,75981,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,5,3,20,corn,bangladesh,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,honduras,0,101319,96196,44270,27560,197515,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,srw-wheat,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,8,3,34,hrw-wheat,china,0,103877,63000,0,0,166877,0,0,Metric Tons
04-24-2026,2024-01-18,2024,2024,1,4,3,16,soybean-meal,thailand,0,8765,4000,0,0,12765,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,taiwan,0,158390,56575,27025,27025,214965,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,bangladesh,0,0,96,0,-500,96,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,canada,335,6853,21133,53,-31,27986,558,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,canada,869,3168,4441,244,244,7609,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,mexico,381997,6664810,8058999,650110,637004,14723809,1039684,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,european-union,23568,345487,107792,28488,46243,453279,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,bangladesh,949,10376,5624,1000,1000,16000,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,japan,44705,405931,82130,29719,29635,488061,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,philippines,0,2686,28002,0,0,30688,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,honduras,6738,101319,68636,588,5588,169955,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,taiwan,17332,470401,188384,10965,10965,658785,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,canada,1069,40595,4713,244,244,45308,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,thailand,0,250,0,0,0,250,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,mexico,30231,597157,229713,10781,10701,826870,17953,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,south-korea,0,747372,367280,109700,109700,1114652,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,guatemala,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,honduras,0,106,100,100,100,206,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,china,0,278311,1631000,0,0,1909311,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,nigeria,0,54727,13000,0,0,67727,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,guatemala,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,world,199407,3718659,3834259,368677,349224,7552918,8355,1728,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,china,0,103877,63000,0,0,166877,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,nigeria,0,134343,0,0,0,134343,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,mexico,0,1003,2536,0,0,3539,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,south-korea,68557,147131,414895,73243,73243,562026,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,world,1000420,14427618,17099773,1595330,1251109,31527391,1092704,20000,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,philippines,0,1550190,612000,214500,154500,2162190,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,south-korea,2488,288699,32664,4000,4000,321363,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,japan,40378,1001447,417140,40356,48153,1418587,30300,1700,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,thailand,6963,50319,16500,463,463,66819,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,colombia,5985,139376,49500,1500,485,188876,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,indonesia,78529,651814,267094,78513,133513,918908,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,canada,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,china,0,673601,1724251,0,0,2397852,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,nigeria,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,japan,62894,1112556,384998,63369,63136,1497554,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,thailand,8502,138738,105883,643,581,244621,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,world,349,8254,23861,167,83,32115,558,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,taiwan,0,6791,0,0,0,6791,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,mexico,14588,509458,241789,12937,12937,751247,7000,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,mexico,55539,1710783,766661,40149,39789,2477444,24953,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,japan,304796,1977000,2473894,142209,83461,4450894,20000,20000,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,pakistan,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,world,23089,1968219,2383863,27681,27313,4352082,90800,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,egypt,0,0,1506,0,0,1506,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,south-korea,0,680,280,0,0,960,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,colombia,0,184678,33000,0,0,217678,18000,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,canada,21710,258253,443357,21191,21191,701610,4276,549,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,bangladesh,1500,477623,5295,1000,1000,482918,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,south-korea,0,163891,77520,25050,25050,241411,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,egypt,56487,277402,80790,55000,56487,358192,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,vietnam,9964,212855,64028,3086,2086,276883,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,honduras,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,indonesia,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,world,1670720,25228721,12159239,819365,781277,37387960,155300,1700,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,south-korea,0,3514,52572,2000,2000,56086,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,honduras,0,38012,9500,0,0,47512,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,world,244889,10187696,5913159,770258,707632,16100855,200403,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,honduras,0,72705,26000,0,0,98705,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,mexico,168935,2146396,1121611,74380,56730,3268007,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,indonesia,0,20496,0,0,0,20496,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,colombia,0,155286,7300,0,0,162586,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,philippines,48086,730169,648416,96750,96661,1378585,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,taiwan,41447,717441,192300,83442,83442,909741,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,pakistan,0,0,66000,0,0,66000,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,philippines,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,guatemala,28001,195787,256784,39753,39753,452571,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,nigeria,0,189070,13000,0,0,202070,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,guatemala,0,95520,14524,0,-6000,110044,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,indonesia,7233,80367,73820,2800,2738,154187,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,guatemala,0,121079,125062,9034,9034,246141,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,colombia,113150,2239202,532246,160365,106989,2771448,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,japan,472,45138,113882,3293,3170,159020,1179,1179,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,canada,3906,471597,342760,1323,1310,814357,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,china,781892,15529770,4627460,134163,465113,20157230,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,honduras,0,182462,64500,0,0,246962,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,egypt,0,0,3153,0,0,3153,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,srw-wheat,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,bangladesh,0,92515,0,0,0,92515,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,thailand,422,8765,4000,2422,580,12765,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,china,100,1557497,261135,60000,60000,1818632,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,taiwan,1174,16517,2589,1133,1133,19106,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,indonesia,0,19,0,0,0,19,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,world,99630,1944491,846780,107726,107262,2791271,25603,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,colombia,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,thailand,55312,309164,77674,23228,21863,386838,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,vietnam,131,16690,2354,0,-300,19044,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,vietnam,6567,291798,91403,14389,13640,383201,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,egypt,0,20330,105000,0,0,125330,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,indonesia,0,263544,115400,0,0,378944,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,hrw-wheat,colombia,0,14904,7700,0,0,22604,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,honduras,65703,348939,237648,33081,7731,586587,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-oil,south-korea,7,30,0,7,7,30,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,taiwan,104,215005,467306,61892,61892,682311,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,european-union,19,19986,10560,0,0,30546,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,vietnam,1953,255925,104090,65000,64700,360015,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,guatemala,0,95520,14524,0,-6000,110044,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,colombia,0,293550,205635,30800,30550,499185,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,canada,1037,73964,2016,544,543,75980,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,philippines,897,25617,13237,960,960,38854,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,corn,vietnam,0,0,0,0,-200,0,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,8,2,33,wheat,european-union,0,198565,1000,0,0,199565,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,5,2,19,soybeans,european-union,438831,3165568,260942,229526,335773,3426510,0,0,Metric Tons
04-24-2026,2024-01-11,2024,2024,1,4,2,15,soybean-meal,mexico,38396,447484,651813,43247,41158,1099297,2900,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,canada,1649,39526,5538,974,974,45064,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,japan,283446,1672204,2695229,8050,152465,4367433,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,srw-wheat,china,0,278311,1631000,0,0,1909311,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,world,1037102,13427198,16849084,617008,487609,30276282,1072704,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,nigeria,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,honduras,0,182462,64500,0,0,246962,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,srw-wheat,egypt,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,taiwan,5117,214901,405518,6843,6843,620419,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,indonesia,5169,73134,78315,1609,-4214,151449,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,canada,780,72927,2510,0,0,75437,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,pakistan,0,0,66000,0,0,66000,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-oil,mexico,92,1003,2536,0,0,3539,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,world,585638,9942807,5450416,135296,128058,15393223,200403,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-oil,colombia,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,srw-wheat,taiwan,0,6791,0,0,0,6791,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,european-union,70738,2726737,364000,44238,110238,3090737,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,vietnam,5310,202891,71906,368,368,274797,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,philippines,0,2686,28002,0,-39,30688,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,srw-wheat,indonesia,0,20496,0,0,0,20496,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,china,236929,673601,1724251,7180,137180,2397852,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,south-korea,0,3514,50572,0,50000,54086,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,hrw-wheat,thailand,0,43356,23000,500,500,66356,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,thailand,0,8343,3842,2000,2000,12185,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,indonesia,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,south-korea,24092,747372,257580,3152,3152,1004952,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-oil,indonesia,0,19,0,0,0,19,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,european-union,0,198565,1000,0,0,199565,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,thailand,77,253852,111123,14500,14500,364975,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,vietnam,13369,285231,84330,14830,14676,369561,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,hrw-wheat,taiwan,11220,158390,29550,200,200,187940,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,hrw-wheat,japan,0,361226,97200,0,0,458426,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,mexico,126399,1977461,1233816,67787,53191,3211277,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,guatemala,35467,167786,245032,7572,42585,412818,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,european-union,0,19967,10579,0,0,30546,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-oil,south-korea,0,23,0,0,0,23,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,philippines,54151,682083,599841,5699,5699,1281924,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,china,0,1557397,201235,0,0,1758632,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,canada,16448,236543,443876,10526,10526,680419,3727,69,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,srw-wheat,colombia,20762,155286,7300,585,6042,162586,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,soybeans,philippines,1032,24720,13174,1248,1248,37894,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,4,1,14,soybean-meal,colombia,31647,293550,175085,28700,3437,468635,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,wheat,guatemala,15747,95520,20524,1567,15747,116044,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,hrw-wheat,world,147789,1844861,839148,11435,11435,2684009,25603,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,8,1,32,hrw-wheat,colombia,0,14904,7700,0,0,22604,0,0,Metric Tons
04-24-2026,2024-01-04,2024,2024,1,5,1,18,corn,vietnam,0,0,200,0,0,200,0,0,Metric Tons
